# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 28.0
# Date and time generated: October 30, 2023, 10:06:52
"id"	"common_name"	"synonyms"	"chemical_formula"	"mw"	"molecular_charge"	"_smiles"
"CPD-6972"	"4-(2'-carboxyphenyl)-4-oxobutyryl-CoA"	["succinylbenzoyl-CoA", "2-succinylbenzoyl-CoA", "2-(3'-carboxypropionyl)benzoyl-CoA", "<i>o</i>-succinylbenzoyl-CoA"]	"C32H39N7O20P3S"	966.676	-5	"CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCC(c1(ccccc(C([O-])=O)1))=O)=O)COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)n4(c3(c(c(N)ncn3)nc4))))[O-])[O-]"
"CPD-6982"	"(R)-3-(3,4-dihydroxyphenyl)lactate"	["R(+)-(3,4-dihydroxyphenyl)lactic acid", "(2R)-3-(3,4-dihydroxyphenyl)-2-hydroxypropanoate"]	"C9H9O5"	197.167	-1	"C([C@@H](Cc1(ccc(O)c(O)c1))O)(=O)[O-]"
"CPD-7"	"a [4Fe-4S] iron-sulfur cluster"	["Iron-sulfur (4Fe-4S)", "a 4Fe-4S iron-sulfur cluster", "a 4Fe-4S center", "a 4Fe-4S cluster", "a 4Fe-4S iron-sulfur center", "a Fe<sub>4</sub>S<sub>4</sub> iron-sulfur center", "a [4Fe-4S] iron-sulfur center", "[4Fe-4S]", "4Fe-4S", "[4Fe-4S] cluster"]	"H4S4Fe4"	351.628	0	"[Fe]15(S4([Fe]3(S1[Fe]2(S([Fe](S23)4)5))))"
"CPD-7000"	"isobutanal"	["isobutyraldehyde", "isobutylaldehyde"]	"C4H8O"	72.107	0	"CC(C)C=O"
"CPD-702"	"4-nitrobenzyl alcohol"	["4NBA"]	"C7H7NO3"	153.137	0	"C(O)c1(ccc(cc1)[N+]([O-])=O)"
"CPD-703"	"4-nitrobenzaldehyde"	["4NBZ", "<i>p</i>-nitrobenzaldehyde"]	"C7H5NO3"	151.121	0	"C(=O)c1(ccc(cc1)[N+]([O-])=O)"
"CPD-7031"	"3-methylbutanal"	["isovaleraldehyde", "isoamylaldehyde", "isopentaldehyde"]	"C5H10O"	86.133	0	"CC(C)CC=O"
"CPD-7038"	"methylmethanesulfonate"	["methylmesylate", "methylmethansulphonate", "methylmethansulfonat"]	"C2H6O3S"	110.128	0	"COS(C)(=O)=O"
"CPD-7043"	"amylopectin"	[]	null	null	0	"C(O)[C@@H]6([C@@H](O[R3])[C@H](O)[C@@H](O)[C@@H](O[C@H]5([C@H](O)[C@@H](O)[C@@H](OC[C@@H]2([C@H]([C@H](O)[C@@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@@H](O[R2])O[C@H](CO)1))O2)O[C@H]4(O[C@H](CO)[C@@H](O[C@H]3(O[C@H](CO)[C@@H](O[R1])[C@H](O)[C@@H](O)3))[C@H](O)[C@@H](O)4)))O[C@H](CO)5))O6)"
"CPD-7046"	"S<sup>2-</sup>"	["sulfanediide", "sulfide(2-)", "sulfur(2-)"]	"S"	32.06	-2	"[S-2]"
"CPD-7076"	"2-methylbutanoate"	["2-methylbutyric acid", "2-methylbutanoic acid", "&alpha;-methylbutyrate", "2-methylbutyrate"]	"C5H9O2"	101.125	-1	"CCC(C)C(=O)[O-]"
"CPD-7082"	"potassium cyanide"	["KCN", "kalium cyanid"]	"K(CN)"	65.116	0	null
"CPD-7100"	"(2<i>S</i>)-2-isopropyl-3-oxosuccinate"	["2-isopropyl-3-oxosuccinate"]	"C7H8O5"	172.137	-2	"CC([C@H](C(=O)[O-])C(=O)C(=O)[O-])C"
"CPD-7181"	"a ganglioside GM3"	["a 1-O-[O-(<i>N</i>-acetyl-&alpha;-neuraminyl)-2,3-&alpha;-D-galactosyl-1,4-&beta;-D-glucosyl]ceramide", "a 1-O-[O-(<i>N</i>-acetyl-&alpha;-neuraminyl)-2,3-&beta;-D-galactosyl-1,4-&beta;-D-glucosyl]ceramide", "an <i>N</i>-acetyl-&alpha;-neuraminyl-2,3-&beta;-D-galactosyl-1,4-&beta;-D-glucosylceramide", "an (<i>N</i>-acetylneuraminyl)-D-galactosyl-D-glucosylceramide", "hematoside", "an <i>N</i>-acetyl-&alpha;-neuraminyl-(2&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide", "II<sup>3</sup>Neu5AcLacCer", "<i>N</i>-acetylneuraminyllactose ceramide"]	null	null	-1	"CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([R])=O)CO[C@H]1([C@H](O)[C@@H](O)[C@@H]([C@@H](CO)O1)O[C@@H]2(O[C@H](CO)[C@H](O)[C@@H]([C@@H](O)2)O[C@]3(C(=O)[O-])(C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O)O3)O)))"
"CPD-7182"	"an <i>N</i>-acetyl-&beta;-D-galactosaminyl-1,4-(&beta;-<i>N</i>-acetylneuraminyl)-2,3-&alpha;-D-galactosyl-1,4-&beta;-D-glucosylceramide"	["an <i>N</i>-acetyl-D-galactosaminyl-1,4-&beta;-<i>N</i>-acetylneuraminyl-2,3-&alpha;-D-galactosyl-1,4-&beta;-D-glucosylceramide"]	null	null	0	"CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([R])=O)CO[C@H]1([C@H](O)[C@@H](O)[C@@H]([C@@H](CO)O1)O[C@@H]2(O[C@H](CO)[C@H](O)[C@@H]([C@@H](O)2)O[C@]3(C(=O)O)(C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@H](O)CO)O3)O[C@@H]4(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](NC(=O)C)4))))"
"CPD-7188"	"a ganglioside GM1a"	["a &beta;-D-galactosyl-1,3-&beta;-<i>N</i>-acetyl-D-galactosaminyl-(<i>N</i>-acetylneuraminyl)-D-galactosyl-D-glucosyl-<i>N</i>-acylsphingosine", "&alpha;-N-acetylneuraminosyl-(2&rarr;3)-[&beta;-D-galactosyl-(1&rarr;3)-N-acetyl-&beta;-D-galactosaminyl-(1&rarr;4)]-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-ceramide", "&alpha;-N-acetylneuraminosyl-(2&rarr;3)-[&beta;-D-galactosyl-(1&rarr;3)-N-acetyl-&beta;-D-galactosaminyl-(1&rarr;4)]-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-R", "a ganglioside GM1", "I<sup>3</sup>Neu5AcGg<sub>4</sub>Cer", "Gal&beta;(1,3)GalNAc&beta;(1,4)[Neu5Ac&alpha;(2,3)]Gal&beta;(1,4)Glc&beta;1Cer"]	null	null	-1	"CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC([R])=O)CO[C@H]1([C@H](O)[C@@H](O)[C@@H]([C@@H](CO)O1)O[C@@H]4(O[C@H](CO)[C@H](O[C@@H]3(O[C@@H]([C@H](O)[C@H](O[C@H]2([C@H](O)[C@@H](O)[C@H]([C@@H](CO)O2)O))[C@@H](NC(=O)C)3)CO))[C@@H]([C@@H](O)4)O[C@]5(C(=O)[O-])(C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O)O5)O)))"
"CPD-722"	"<I>d</I>-biotin <I>d</I>-sulfoxide"	["biotin sulfoxide", "5-[(3aS,4S,6aR)-5-oxido-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoate"]	"C10H15N2O4S"	259.299	-1	"C1(S(=O)[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))"
"CPD-7221"	"(3Z)-dodec-3-enoyl-CoA"	["12:1(n-9)", "12:1 <i>cis</i>-3", "<i>cis</i>-3-dodecenoyl-CoA", "3-<i>cis</i>-dodecenoyl-CoA", "(3Z)-dodecenoyl-CoA"]	"C33H52N7O17P3S"	943.792	-4	"CCCCCCCC\C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)n3(c2(c(c(N)ncn2)nc3))))[O-])[O-])=O"
"CPD-7222"	"(2<i>E</i>)-dodec-2-enoyl-CoA"	["(2<i>E</i>)-dodecenoyl-CoA", "2-<i>trans</i>-dodecenoyl-CoA", "<i>trans</i>-dodec-2-enoyl-CoA"]	"C33H52N7O17P3S"	943.792	-4	"CCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)n3(c2(c(c(N)ncn2)nc3))))[O-])[O-])=O"
"CPD-7246"	"<i>N</i>-acetyl-&alpha;-D-galactosamine 1-phosphate"	["N-Acetyl-D-galactosamine 1-phosphate"]	"C8H14NO9P"	299.174	-2	"CC(N[C@@H]1([C@@H](O)[C@@H](O)[C@@H](CO)O[C@H](OP([O-])(=O)[O-])1))=O"
"CPD-7248"	"6-decylubiquinone"	["decylbenzylquinone", "DBQ"]	"C19H30O4"	322.444	0	"CCCCCCCCCCc1(c(c(c(OC)c(c(C)1)=O)OC)=O)"
"CPD-7249"	"6-decylubiquinol"	[]	"C19H32O4"	324.459	0	"CCCCCCCCCCc1(c(c(c(OC)c(c(C)1)O)OC)O)"
"CPD-7263"	"a &alpha;-D-mannosyl-(1->6)-&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[protein]"	[]	null	null	0	"CC(=O)N[C@H]4([C@H](OC([R])[C@@H](C(=O)[a protein])N[a protein])O[C@H](CO)[C@H](O[C@H]3([C@H](NC(=O)C)[C@@H](O)[C@@H](O[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O)[C@H](CO[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))O2))[C@H](CO)O3))[C@@H](O)4)"
"CPD-7265"	"an <i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[protein]"	[]	null	null	0	"CC(=O)N[C@@H]2([C@@H](O)[C@@H](O)[C@H](CO)O[C@@H](O[C@@H]1([C@@H](O)[C@@H](NC(=O)C)[C@H](OC([R])[C@@H](C(=O)[a protein])N[a protein])O[C@H](CO)1))2)"
"CPD-7277"	"an anthocyanidin 3,5-di-<i>O</i>-&beta;-D-glucoside"	["an anthocyanidin-3,5-diglucoside"]	null	null	1	"C(O)[C@@H]1([C@H]([C@H](O)[C@@H](O)[C@@H](O1)Oc2(c([R6])c([R7])c([R8])c4(c2cc(O[C@H]3([C@H](O)[C@H]([C@H](O)[C@@H](CO)O3)O))c([o+]4)c5(c([R1])c(c([R3])c([R4])c([R5])5)[R2]))))O)"
"CPD-7283"	"taurochenodeoxycholate"	["chenodeoxycholoyltaurine", "<i>N</i>-(3&alpha;,7&alpha;-dihydroxy-5&beta;-cholan-24-oyl)taurine"]	"C26H44NO6S"	498.697	-1	"C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]2(CC[C@H]3([C@@H]4([C@H](O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4))))"
"CPD-7388"	"<i>p</i>-mercuribenzoate"	["4-mercuribenzoate"]	"C7H4O2Hg"	320.697	-1	"C(c1(ccc([Hg])cc1))([O-])=O"
"CPD-741"	"muconolactone"	["(+)-4-hydroxy-4-carboxymethylisocrotonolactone", "2-oxo-2,5-dihydrofuran-5-acetate", "2,5-dihydro-5-oxofuran-2-acetate", "5-oxo-2,5-dihydrofuran-2-acetate", "4-carboxymethyl-4-hydroxyisocrotonolactone"]	"C6H5O4"	141.103	-1	"C(=O)(CC1(\C=C/C(=O)O1))[O-]"
"CPD-7417"	"<i>cis</i>-&beta;-D-glucosyl-2-hydroxycinnamate"	["(2Z)-3-[2-(&beta;-D-glucopyranosyloxy)phenyl]acrylate", "&beta;-D-glucosyl-2-coumarinate", "<i>cis</i>-&beta;-D-glucosyl-2-hydroxycinnamate", "<i>cis</i>-coumarinate-&beta;-D-glucosyl", "<i>cis</i>-coumarinic acid-&beta;-<i>D</i>-glucoside", "2-(&beta;-D-glucosyloxy)-<i>cis</i>-cinnamate"]	"C15H17O8"	325.294	-1	"C([C@H]2(O[C@@H](Oc1(ccccc1\C=C/C(=O)[O-]))[C@@H]([C@H]([C@@H]2O)O)O))O"
"CPD-7610"	"soyasapogenol B"	["24-hydroxysophoradiol", "(3&beta;,22&beta;)-olean-12-ene-3,22,24-triol"]	"C30H50O3"	458.723	0	"C[C@@]4(CC5(C2(\[C@]([C@@]1(CCC3([C@](CO)(C)[C@H](CC[C@](C1C\C=2)3C)O))C)(CC[C@@]([C@@H](C4)O)5C)C)))C"
"CPD-7620"	"1-heptanal"	["heptaldehyde", "enanthal"]	"C7H14O"	114.187	0	"CCCCCCC=O"
"CPD-763"	"arsenite"	["arsenite<sup>1-</sup>", "iAs<sup>III</sup>"]	"H2O3As"	124.936	-1	"[As](O)([O-])O"
"CPD-764"	"phosphonoacetate"	["Phosphonoacetic acid"]	"C2H3O5P"	138.016	-2	"C(C([O-])=O)P([O-])(=O)O"
"CPD-7656"	"clorgyline"	["clorgiline"]	"C13H15NOCl2"	272.174	0	"C#CCN(CCCOc1(ccc(cc1Cl)Cl))C"
"CPD-7670"	"dimethyl sulfide"	["dimethyl sulphide", "dimethylsulphide", "DMS", "dimethylsulfide"]	"C2H6S"	62.129	0	"CSC"
"CPD-7671"	"methanethiol"	["methylsulfanium", "methylsulfide anion", "methyl-mercaptan", "methylmercaptan", "mercaptomethane", "thiomethane", "methyl sulfhydrate", "thiomethyl alcohol", "methyl-thiol", "methyl thiol"]	"CH4S"	48.103	0	"CS"
"CPD-7673"	"3-sulfanylpropanoate"	["3-mercaptopropanoic acid", "3-thiopropionic acid", "3-thiopropanoic acid", "&beta;-thiopropionic acid", "3-mercaptopropionate", "3-mercaptopropanoate"]	"C3H5O2S"	105.131	-1	"C(CC([O-])=O)S"
"CPD-7679"	"tetramethylammonium"	["tetramethylazanium", "trimethylaminomethane", "artilacer", "yodurtan", "banikol"]	"C4H12N"	74.145	1	"C[N+](C)(C)C"
"CPD-7682"	"1-piperideine 6-carboxylate"	["&Delta;<sup>1</sup>-piperideine-6-carboxylate", "&Delta;<sup>6</sup>-piperideine-2-carboxylate", "1,6-didehydropiperidine-2-carboxylate", "2,3,4,5-tetrahydropyridine-2-carboxylate", "(<i>S</i>)-2,3,4,5-tetrahydropiperidine-2-carboxylate"]	"C6H8NO2"	126.135	-1	"C([C@@H]1(CCC\C=N/1))([O-])=O"
"CPD-7702"	"D-penicillamine"	["(-)-penicillamine", "(S)-3,3-dimethylcysteine", "3-mercapto-D-valine", "D-(-)-penicillamine", "D-&beta;,&beta;-dimethylcysteine"]	"C5H11NO2S"	149.207	0	"CC(S)(C)[C@@H]([NH3+])C(=O)[O-]"
"CPD-7733"	"aurachin C"	[]	"C25H33NO2"	379.541	0	"CC(C)=CCCC(\C)=C/CCC(\C)=C/Cc2(c(c1(ccccc1n(c(C)2)O))=O)"
"CPD-782"	"(3,4-dihydroxyphenyl)acetate"	["(3,4-dihydroxyphenyl)acetic acid", "homoprotocatechuate", "(dihydroxyphenyl)acetic acid"]	"C8H7O4"	167.141	-1	"C([O-])(=O)Cc1(ccc(c(c1)O)O)"
"CPD-7836"	"tetradecanoate"	["myristic acid", "myristate", "tetradecanoic acid", "tetradecoate", "tetradecoic acid"]	"C14H27O2"	227.366	-1	"CCCCCCCCCCCCCC([O-])=O"
"CPD-7867"	"dodecan-1-ol"	["n-dodecanol", "dodecyl alcohol", "1-dodecanol", "lauric alcohol", "lauryl alcohol", "laurinic alcohol", "lorol"]	"C12H26O"	186.337	0	"CCCCCCCCCCCCO"
"CPD-7880"	"dodecanal"	["n-dodecyl aldehyde", "lauraldehyde", "laurylaldehyde", "lauric aldehyde", "lauryl aldehyde"]	"C12H24O"	184.321	0	"CCCCCCCCCCCC=O"
"CPD-7886"	"tetradecanal"	["tetradecyl aldehyde", "myristaldehyde", "myristic aldehyde"]	"C14H28O"	212.375	0	"CCCCCCCCCCCCCC=O"
"CPD-7970"	"carbonylcyanide <i>m</i>-chlorophenylhydrazone"	["CCCP", "(3-chlorophenyl)hydrazonomalononitrile", "Carbonylcyanide-3-chlorophenylhydrazone"]	"C9H5N4Cl"	204.618	0	"C(C(C#N)=NNc1(cc(ccc1)Cl))#N"
"CPD-7975"	"2-heptyl-4-hydroxyquinoline <i>N</i>-oxide"	["HQNO", "HOQNO", "2-heptylquinolin-4-ol 1-oxide", "2-heptyl-4-quinolinol 1-oxide", "2-<i>N</i>-heptyl-4-hydroxyquinoline-<i>N</i>-oxide"]	"C16H21NO2"	259.347	0	"CCCCCCCc1(cc(c2(ccccc([n+]1[O-])2))O)"
"CPD-7988"	"Triton X-100"	[]	"C16H26O2"	250.38	0	"CC(C)(C)CC(C)(C)c1(ccc(OCCO)cc1)"
"CPD-7999"	"3-phenyllactate"	["3-phenyllactic acid"]	"C9H9O3"	165.168	-1	"C(C(Cc1(ccccc1))O)([O-])=O"
"CPD-804"	"(4S)-4-hydroxy-2-oxoheptanedioate"	["4-hydroxy-2-ketoheptane-1,7-dioate", "2-oxo-4-hydroxyhepta-1,7-dioate", "4-hydroxy-2-oxo-heptanedioate", "4-hydroxy-2-ketopimelate", "2-keto-4-hydroxypimelate"]	"C7H8O6"	188.137	-2	"C(CC[C@H](O)CC(C([O-])=O)=O)([O-])=O"
"CPD-809"	"biuret"	["allophanamide", "carbamylurea", "imidodicarbonic diamide"]	"C2H5N3O2"	103.08	0	"C(=O)(N)NC(=O)N"
"CPD-8122"	"molybdopterin adenine dinucleotide"	["adenylated molybdopterin", "H2Dtpp-mADP", "molybdopterin-AMP", "adenylyl-molybdopterin"]	"C20H23N10O12P2S2"	721.529	-3	"C(OP(=O)([O-])OP(OC[C@H]2(O[C@H]1(Nc3(nc([nH]c(=O)c(N[C@H]1C(\S)=C2\[S-])3)N))))(=O)[O-])[C@H]6(O[C@@H](n4(c5(c(nc4)c(N)ncn5)))[C@H](O)[C@H](O)6)"
"CPD-8123"	"MoO<sub>2</sub>-molybdopterin cofactor"	["MoCo (dioxyo)", "molybdenum cofactor (dioxyo)", "MoO<sub>2</sub>(OH)Dtpp-mP", "{[(5aR,8R,9aR)-2-amino-4-oxo-6,7-di(sulfanyl-&kappa;<i>S</i>)-1,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)molybdate", "MoO<sub>2</sub>-Mo-MPT"]	"C10H10N5O8PS2Mo"	519.251	-2	"C(OP([O-])(=O)[O-])[C@@H]1(C4(\S[Mo](=O)(=O)SC(/[C@H]2([C@@H](O1)Nc3(c(N2)c(=O)[nH]c(N)n3)))=4))"
"CPD-8147"	"3-nitropropanoate"	["3-nitropropionate", "3-nitro-1-propionate"]	"C3H4NO4"	118.069	-1	"C(CC[N+](=O)[O-])(=O)[O-]"
"CPD-8179"	"2,4-dinitrophenol"	["1-hydroxy-2,4-dinitrobenzene", "2,4-DNP", "&alpha;-dinitrophenol"]	"C6H3N2O5"	183.1	-1	"c1(cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])[O-])"
"CPD-8190"	"a [phospholipid] methylene fatty acid"	[]	null	null	0	"CCC(CCCCCCCCC(=O)[a phospholipid])=C"
"CPD-8202"	"a 3-O-[&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-xylosyl]-L-seryl-[protein]"	["4-&beta;-D-galactosyl-O-&beta;-D-xylosyl-[protein]", "4-&beta;-D-galactosyl-O-&beta;-D-xylosyl-[core protein]", "&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[proteoglycan]", "&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"]	null	null	0	"C(=O)([a protein])[C@@H](N[a protein])CO[C@@H]2(OC[C@@H](O[C@@H]1(O[C@H](CO)[C@H](O)[C@@H]([C@@H](O)1)O))[C@H](O)[C@@H](O)2)"
"CPD-821"	"L-proline betaine"	["stachydrine", "<I>N,N</I>-dimethyl L-proline", "proline betaine", "(<i>S</i>)-2-carboxylato-1,1-dimethylpyrrolidinium", "<I>N,N</I>-dimethylproline", "(2S)-1,1-dimethylpyrrolidinium-2-carboxylate"]	"C7H13NO2"	143.185	0	"C1(CC[C@H]([N+](C)(C)1)C([O-])=O)"
"CPD-822"	"N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde"	["N<sup>2</sup>-succinylglutamic-semialdehyde", "N<sup>2</sup>-succinylglutamate semialdehyde", "N<sup>2</sup>-succinylglutamic semialdehyde"]	"C9H11NO6"	229.189	-2	"C(CC[C@H](NC(CCC(=O)[O-])=O)C(=O)[O-])=O"
"CPD-8260"	"phosphatidylglycerol (dihexadecanoyl, n-C16:0)"	["phosphatidylglycerol-32:0", "16:0-16:0-PG", "1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)", "1,2-dipalmitoyl-phosphatidylglycerol"]	"C38H74O10P"	721.97	-1	"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@@H](O)CO)OC(=O)CCCCCCCCCCCCCCC"
"CPD-83"	"<i>trans</i>-resveratrol"	["3,4',5-trihydroxystilbene", "3,5,4'-trihydroxystilbene", "3,4',5-trihydroxy-<i>trans</i>-stilbene"]	"C14H12O3"	228.247	0	"C(/c1(ccc(cc1)O))=C\c2(cc(cc(c2)O)O)"
"CPD-8353"	"1-palmitoyl-<i>sn</i>-glycero-3-phosphoethanolamine"	["1-16:0-lysoPE", "1-hexadecanoyl-<i>sn</i>-glycero-3-phosphoethanolamine", "1-acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)", "1-16:0-2-lysophosphatidylethanolamine"]	"C21H44NO7P"	453.555	0	"CCCCCCCCCCCCCCCC(OC[C@H](COP(OCC[NH3+])([O-])=O)O)=O"
"CPD-8363"	"2-16:0-lysophosphatidylglycerol"	["2-16:0-lysoPG", "2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)", "2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)"]	"C22H44O9P"	483.558	-1	"CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(OC[C@H](CO)O)([O-])=O"
"CPD-841"	"an <i>N</i>-acyl-&alpha;-D-mannosamine 6-phosphate"	[]	null	null	-2	"C(N[C@@H]1([C@H](O[C@@H]([C@H]([C@@H]1O)O)COP([O-])([O-])=O)O))([R])=O"
"CPD-846"	"hydrosulfide"	["HS<sup>-</sup>", "hydrogen sulfide ion", "sulfanide"]	"HS"	33.068	-1	"[SH-]"
"CPD-8475"	"2-hydroxyhexadecanoate"	["2-hydroxyhexadecanoic acid", "2-hydroxypalmitate", "2-hydroxypalmitic acid"]	"C16H31O3"	271.419	-1	"CCCCCCCCCCCCCCC(O)C([O-])=O"
"CPD-8490"	"decanal"	["n-decanal", "1-decanal", "n-decyl aldehyde", "capraldehyde", "Capric aldehyde"]	"C10H20O"	156.267	0	"CCCCCCCCCC=O"
"CPD-8524"	"<i>N</i>-carbamoyl-D-phenylglycine"	["phenylureidoacetic acid", "phenylureidoacetate"]	"C9H9N2O3"	193.182	-1	"c1(ccc(cc1)[C@@H](NC(=O)N)C(=O)[O-])"
"CPD-8525"	"a [pyruvate-kinase]-<i>O</i>-phospho-L-serine"	[]	null	null	-2	"C(=O)([a protein])[C@H](COP([O-])([O-])=O)N[a protein]"
"CPD-8528"	"a [protein] C-terminal (2<i>S</i>)-2-hydroxyglycine"	["a C-terminal peptidylamidoglycolate", "a C-terminal peptidyl 2-hydroxyglycine"]	null	null	-1	"[C@H](O)(N[a protein])C(=O)[O-]"
"CPD-8534"	"DNA without lesion"	[]	null	null	0	null
"CPD-8536"	"<i>O</i>-4''-&alpha;-D-mannosylqueuosine<sup>34</sup> in tRNA<sup>Asp</sup>"	["a tRNA<sup>Asp</sup>-O-4'-&beta;-D-mannosylqueuosine", "D-mannosyl-4'-<i>O</i>-&beta;-queuosine at position 34 of a tRNA<sup>Asp</sup>"]	null	null	-1	"C([NH2+]C2(\C=C/[C@H](O[C@@H]1([C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1))[C@H](O)2))c3(c5(c(=O)[nH]c(N)nc(n(c3)[C@@H]4(O[C@H](COP(=O)([O-])O[tRNA<SUP>asp</SUP>])[C@@H](OP(=O)(O[tRNA<SUP>asp</SUP>])[O-])[C@@H](O)4))5))"
"CPD-8539"	"a 3-[(3S)-3-amino-3-carboxypropyl]-uridine in tRNA"	["a tRNA 3-(3-amino-3-carboxypropyl)-uridine"]	null	null	-2	"C(OP(=O)([O-])O[a tRNA])[C@H]2(O[C@@H](n1(ccc(=O)n(CC[C@@H](C([O-])=O)[NH3+])c(=O)1))[C@H](O)[C@H](OP(=O)(O[a tRNA])[O-])2)"
"CPD-8541"	"a [protein]-N<sup>4</sup>-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)-L-asparagine"	["a 4-N-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)-protein"]	null	null	0	"CC(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@H](N[a protein])C([a protein])=O)"
"CPD-8548"	"a (2<i>S</i>,3<i>R</i>)-aldopyranose"	["a D-<i>threo</i>-aldose", "a (2<i>S</i>,3<i>R</i>)-aldose"]	null	null	0	"C1([R])(C(O)[C@@H](O)[C@H](O)C(O)O1)"
"CPD-8549"	"a (2<i>S</i>,3<i>R</i>)-aldono-1,5-lactone"	["a D-<i>threo</i>-aldono-1,5-lactone"]	null	null	0	"C1([R])(C(O)[C@@H](O)[C@H](O)C(=O)O1)"
"CPD-8550"	"a substituted &beta;-amino acid"	[]	null	null	-1	"C(=O)([O-])C([R1])C(N[R3])[R2]"
"CPD-8555"	"an oligoglycosyl-(1&rarr;4)-&beta;-D-glucosylceramide"	[]	null	null	0	"C(O)[C@@H]1([C@@H](O[R3])[C@H](O)[C@@H](O)[C@@H](O1)OC[C@H](NC(=O)[R2])[C@H](O)[R1])"
"CPD-8556"	"an oligoglycosylglucose"	[]	null	null	0	"C(O)[C@@H]1([C@@H](O[R])[C@H](O)[C@@H](O)C(O)O1)"
"CPD-8559"	"a 6-(D-glucose-1-phospho)-D-mannosyl-[protein]"	["a [glycoprotein]-6-(D-glucose-1-phospho)-D-mannose"]	null	null	-1	"C(=O)([C@H](C(O[C@@H]2(O[C@H](COP([O-])(=O)O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)[C@H](O)[C@H](O)2))[R])N[a protein])[a protein]"
"CPD-8563"	"a [myosin light-chain]-<i>O</i>-phospho-L-serine"	[]	null	null	-2	"C(=O)([a protein])[C@H](COP([O-])([O-])=O)N[a protein]"
"CPD-8572"	"a [protein] &alpha;-D-galactosamine"	["D-galactosaminoglycan", "&alpha;-D-galactosamine-[protein]"]	null	null	1	"C([C@H](C([R])O[C@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H]([NH3+])1))N[a protein])(=O)[a protein]"
"CPD-8575"	"a 4-hydroxyacid"	["a 4-hydroxyalkanoic acid", "a 4-hydroxycarboxlic acid"]	null	null	-1	"C(O)([R1])CCC(=O)[O-]"
"CPD-8579"	"a [histone] <i>N</i><sup>6</sup>-methyl-L-lysine"	[]	null	null	1	"C[NH2+]CCCC[C@@H](C(=O)[a histone])N[a histone]"
